image,class,conf,box,split
train_541.png,Periapical,0.4790533781051636,"[814.1787109375, 782.2584228515625, 1061.791259765625, 1081.2587890625]",train
train_674.png,Caries,0.4786587655544281,"[894.6297607421875, 402.39471435546875, 1049.548095703125, 698.2265625]",train
train_308.png,Caries,0.4771270751953125,"[1762.30419921875, 335.9028625488281, 1914.0472412109375, 678.1250610351562]",train
train_575.png,Impacted,0.47687646746635437,"[351.5794677734375, 403.5796813964844, 490.3329772949219, 694.755859375]",train
train_477.png,Caries,0.4764414429664612,"[1825.0137939453125, 565.3545532226562, 1958.138671875, 884.2890014648438]",train
train_102.png,Caries,0.4763713479042053,"[1623.0953369140625, 406.2095947265625, 1810.5888671875, 772.3599243164062]",train
train_252.png,Impacted,0.47630977630615234,"[1896.572509765625, 464.0779113769531, 2087.914794921875, 655.0283813476562]",train
train_216.png,Caries,0.47604310512542725,"[1806.705322265625, 299.9998779296875, 1988.25146484375, 617.7290649414062]",train
train_62.png,Caries,0.4756530225276947,"[955.2173461914062, 519.2141723632812, 1093.9959716796875, 811.1769409179688]",train
train_218.png,Caries,0.47515571117401123,"[1053.5142822265625, 467.2520751953125, 1189.0631103515625, 769.6419067382812]",train
train_320.png,Caries,0.4745163321495056,"[979.5020751953125, 366.39398193359375, 1126.443115234375, 678.7523803710938]",train
train_576.png,Periapical,0.4725324213504791,"[1445.439697265625, 765.3384399414062, 1522.128173828125, 1076.333984375]",train
train_362.png,Deep Caries,0.4724167585372925,"[733.298095703125, 613.4335327148438, 914.4476318359375, 857.2827758789062]",train
train_236.png,Caries,0.4715273976325989,"[803.36279296875, 345.1778564453125, 961.8381958007812, 636.2061767578125]",train
train_645.png,Caries,0.47142383456230164,"[1818.843994140625, 422.4180908203125, 1947.7344970703125, 729.1278076171875]",train
train_319.png,Caries,0.4711480438709259,"[868.6226806640625, 488.6381530761719, 1023.69384765625, 792.0695190429688]",train
train_381.png,Caries,0.47084280848503113,"[1704.9749755859375, 723.808349609375, 1809.4356689453125, 1019.0451049804688]",train
train_266.png,Caries,0.47013145685195923,"[1170.239990234375, 516.0282592773438, 1310.84814453125, 720.668701171875]",train
train_82.png,Impacted,0.469833105802536,"[725.5277709960938, 531.9033203125, 899.42333984375, 836.1864624023438]",train
ped_cate4_002.png,Caries,0.4696449935436249,"[685.9087524414062, 494.8659973144531, 798.2577514648438, 638.5892333984375]",train
train_22.png,Caries,0.4694591164588928,"[860.9620971679688, 575.4986572265625, 1020.9703979492188, 889.5015258789062]",train
ped_cate4_012.png,Caries,0.46903184056282043,"[761.2711791992188, 381.1388854980469, 831.63232421875, 498.0494689941406]",train
train_680.png,Caries,0.46896207332611084,"[892.3748779296875, 253.31576538085938, 1044.843505859375, 638.8510131835938]",train
train_617.png,Caries,0.46839308738708496,"[1839.473876953125, 488.5481872558594, 1989.984619140625, 805.8212890625]",train
train_536.png,Caries,0.4677889347076416,"[910.1905517578125, 509.4709167480469, 1077.48193359375, 814.0791625976562]",train
train_117.png,Caries,0.46757224202156067,"[675.9393310546875, 215.29583740234375, 898.6995849609375, 507.3943176269531]",train
train_529.png,Caries,0.46746182441711426,"[1918.334716796875, 561.4745483398438, 2090.729248046875, 877.7256469726562]",train
train_378.png,Impacted,0.467390239238739,"[1958.7755126953125, 739.2984008789062, 2115.34423828125, 981.903076171875]",train
train_216.png,Caries,0.4668358564376831,"[1879.501953125, 636.0613403320312, 2124.39599609375, 937.9332275390625]",train
ped_cate1_000.png,Deep Caries,0.4666709005832672,"[589.4430541992188, 475.1891174316406, 732.2695922851562, 659.373779296875]",train
ped_cate1_001.png,Deep Caries,0.46590203046798706,"[1217.521728515625, 343.7609558105469, 1313.6796875, 474.97735595703125]",train
train_642.png,Caries,0.4657442271709442,"[775.7957153320312, 356.1064453125, 906.9639892578125, 650.6685180664062]",train
train_27.png,Caries,0.4651598036289215,"[824.2120361328125, 350.3448486328125, 986.0928955078125, 651.347900390625]",train
train_598.png,Caries,0.46495091915130615,"[1772.07421875, 679.851806640625, 2023.6864013671875, 1011.3460083007812]",train
train_588.png,Caries,0.46482545137405396,"[831.1049194335938, 750.1111450195312, 1078.280029296875, 1032.7127685546875]",train
train_614.png,Caries,0.4648093581199646,"[822.6644287109375, 554.0225830078125, 972.5885620117188, 868.8612670898438]",train
train_334.png,Caries,0.46441739797592163,"[1991.673583984375, 824.0180053710938, 2210.86376953125, 1075.07421875]",train
ped_cate3_012.png,Deep Caries,0.4642159044742584,"[703.388427734375, 336.3014831542969, 808.846435546875, 464.5790710449219]",train
train_702.png,Caries,0.464139461517334,"[1883.404052734375, 775.0540161132812, 2081.706298828125, 1034.569091796875]",train
train_419.png,Caries,0.46403974294662476,"[1009.6561279296875, 401.60870361328125, 1154.1575927734375, 745.72216796875]",train
train_191.png,Deep Caries,0.46397948265075684,"[914.0047607421875, 531.0323486328125, 1022.3170776367188, 702.7649536132812]",train
train_704.png,Caries,0.4639369249343872,"[2060.39404296875, 871.4671630859375, 2295.143798828125, 1137.4580078125]",train
train_458.png,Deep Caries,0.4637956917285919,"[858.6888427734375, 599.6697387695312, 1002.7153930664062, 870.075439453125]",train
train_260.png,Caries,0.46340832114219666,"[671.06787109375, 515.8580932617188, 798.0934448242188, 743.1080932617188]",train
train_243.png,Caries,0.4626462161540985,"[1052.028076171875, 563.1620483398438, 1146.5120849609375, 870.9920654296875]",train
ped_cate1_005.png,Caries,0.4620238244533539,"[645.7283325195312, 541.443115234375, 767.0123291015625, 682.4208374023438]",train
train_22.png,Caries,0.4619287848472595,"[1067.14599609375, 907.0834350585938, 1184.8153076171875, 1239.8570556640625]",train
train_296.png,Caries,0.4617888033390045,"[820.6661376953125, 751.1019897460938, 1059.62939453125, 973.1195068359375]",train
train_21.png,Caries,0.46165087819099426,"[1133.281982421875, 536.81884765625, 1259.0760498046875, 709.5541381835938]",train
train_212.png,Caries,0.46151116490364075,"[949.4463500976562, 388.8980712890625, 1097.561279296875, 703.19677734375]",train
train_444.png,Caries,0.4606054425239563,"[878.4303588867188, 399.64892578125, 1037.0189208984375, 705.304931640625]",train
train_687.png,Caries,0.46031057834625244,"[1775.2174072265625, 355.3148498535156, 1917.5897216796875, 678.2066040039062]",train
ped_cate3_001.png,Caries,0.45987552404403687,"[1228.0697021484375, 495.11846923828125, 1343.01171875, 639.2627563476562]",train
train_371.png,Caries,0.45974332094192505,"[872.1392822265625, 439.90350341796875, 994.6226806640625, 704.44140625]",train
train_408.png,Deep Caries,0.4596720337867737,"[1838.814453125, 496.5664367675781, 1931.796630859375, 618.8178100585938]",train
ped_cate1_005.png,Caries,0.45938342809677124,"[723.5533447265625, 421.12115478515625, 810.1290893554688, 548.1400756835938]",train
train_142.png,Caries,0.45890915393829346,"[1032.300048828125, 747.6860961914062, 1257.998291015625, 1028.837890625]",train
train_582.png,Caries,0.45879361033439636,"[1802.8817138671875, 388.475830078125, 1936.3216552734375, 662.842529296875]",train
train_476.png,Caries,0.4587478041648865,"[1171.0791015625, 313.79888916015625, 1241.090087890625, 518.5350952148438]",train
train_684.png,Caries,0.45853182673454285,"[1639.8245849609375, 420.8877258300781, 1752.542724609375, 729.1165771484375]",train
train_37.png,Caries,0.45825955271720886,"[894.3583984375, 628.3613891601562, 1052.242919921875, 892.6145629882812]",train
train_144.png,Caries,0.4582408368587494,"[812.5224609375, 854.4603271484375, 1094.9732666015625, 1134.2720947265625]",train
train_201.png,Caries,0.4581737518310547,"[1973.63671875, 474.03759765625, 2145.615966796875, 818.8961181640625]",train
train_626.png,Caries,0.4579922556877136,"[866.5890502929688, 402.1522216796875, 1024.1353759765625, 714.3304443359375]",train
train_500.png,Periapical,0.4576779007911682,"[941.9736328125, 777.6758422851562, 1178.27099609375, 1104.0595703125]",train
train_579.png,Caries,0.45664098858833313,"[768.8502807617188, 285.85723876953125, 901.8241577148438, 608.737060546875]",train
train_142.png,Impacted,0.4565872550010681,"[961.8731079101562, 422.69427490234375, 1156.6295166015625, 652.6401977539062]",train
ped_cate1_002.png,Caries,0.4563008248806,"[702.8701171875, 414.1589050292969, 799.3392333984375, 537.4373779296875]",train
train_598.png,Caries,0.45627182722091675,"[967.7991943359375, 652.3733520507812, 1212.538818359375, 973.08984375]",train
train_114.png,Caries,0.456245094537735,"[857.2955932617188, 268.3145446777344, 1050.2564697265625, 571.5641479492188]",train
train_361.png,Impacted,0.4559469223022461,"[2004.4576416015625, 477.2530517578125, 2200.16943359375, 737.9338989257812]",train
train_511.png,Caries,0.45517897605895996,"[1999.413330078125, 821.6467895507812, 2260.891845703125, 1131.5791015625]",train
train_81.png,Caries,0.45421987771987915,"[1916.0665283203125, 397.5385437011719, 2052.325439453125, 683.7411499023438]",train
train_414.png,Caries,0.45401763916015625,"[878.35546875, 465.0317687988281, 1036.2144775390625, 727.7889404296875]",train
train_21.png,Periapical,0.45392104983329773,"[642.6759033203125, 536.7765502929688, 790.8997802734375, 711.2022094726562]",train
train_597.png,Periapical,0.4532637298107147,"[980.2417602539062, 742.7883911132812, 1105.65625, 1030.5426025390625]",train
train_102.png,Caries,0.45250165462493896,"[1780.90087890625, 445.0832214355469, 1935.6846923828125, 784.8535766601562]",train
train_572.png,Caries,0.45225292444229126,"[902.5161743164062, 323.7423095703125, 1043.619140625, 649.4202270507812]",train
train_428.png,Caries,0.45137739181518555,"[743.023193359375, 747.5072631835938, 1007.6929321289062, 1062.7000732421875]",train
train_351.png,Caries,0.45096462965011597,"[960.601806640625, 599.2191772460938, 1116.4404296875, 907.9312744140625]",train
train_444.png,Caries,0.45057210326194763,"[1863.8292236328125, 417.8089904785156, 2004.04150390625, 708.4387817382812]",train
train_651.png,Caries,0.45046359300613403,"[1877.4859619140625, 522.4166870117188, 1988.9500732421875, 862.0991821289062]",train
train_151.png,Impacted,0.4502125680446625,"[844.6156005859375, 368.1016540527344, 1069.4732666015625, 635.3284912109375]",train
train_592.png,Caries,0.4500292241573334,"[1141.163330078125, 866.06787109375, 1280.9195556640625, 1183.5460205078125]",train
train_35.png,Caries,0.449837327003479,"[973.433349609375, 786.2529907226562, 1189.4615478515625, 1057.3016357421875]",train
train_243.png,Caries,0.449777752161026,"[2043.8837890625, 553.0572509765625, 2190.148681640625, 869.8067016601562]",train
train_438.png,Caries,0.4496869146823883,"[1664.468505859375, 641.8103637695312, 1925.065185546875, 929.3522338867188]",train
train_431.png,Impacted,0.44937822222709656,"[2060.58984375, 614.4708251953125, 2269.365234375, 848.6822509765625]",train
ped_cate2_002.png,Caries,0.4491283893585205,"[1191.0318603515625, 554.9163208007812, 1288.4320068359375, 677.4155883789062]",train
train_96.png,Caries,0.44896626472473145,"[2111.4248046875, 434.20025634765625, 2256.50341796875, 727.2706298828125]",train
train_649.png,Caries,0.4485742747783661,"[1800.900634765625, 409.7687072753906, 1942.1622314453125, 716.60791015625]",train
train_20.png,Caries,0.447744220495224,"[1828.015625, 412.98980712890625, 1972.32373046875, 741.5223999023438]",train
ped_cate2_009.png,Caries,0.4469950199127197,"[709.0919799804688, 512.9564819335938, 821.3002319335938, 653.2612915039062]",train
train_607.png,Caries,0.44691428542137146,"[859.4951171875, 245.19503784179688, 977.3004150390625, 581.7192993164062]",train
train_637.png,Caries,0.4462161362171173,"[1827.71142578125, 834.6782836914062, 2064.490234375, 1154.7833251953125]",train
train_628.png,Caries,0.44597652554512024,"[1880.4229736328125, 326.5427551269531, 2026.9881591796875, 637.41259765625]",train
train_524.png,Caries,0.44569483399391174,"[786.69384765625, 474.58868408203125, 986.5672607421875, 798.6988525390625]",train
train_671.png,Caries,0.4455999433994293,"[1744.4156494140625, 849.2744750976562, 1915.1636962890625, 1188.4644775390625]",train
ped_cate2_002.png,Caries,0.4446277618408203,"[795.8035278320312, 434.0933837890625, 862.18017578125, 535.3807373046875]",train
train_681.png,Caries,0.444275826215744,"[1857.9666748046875, 359.08990478515625, 2012.9351806640625, 648.4027099609375]",train
train_508.png,Caries,0.44422611594200134,"[2188.2099609375, 398.6866455078125, 2332.923828125, 734.1094360351562]",train
train_614.png,Caries,0.44377565383911133,"[946.3931884765625, 546.2943725585938, 1104.1356201171875, 862.7399291992188]",train
train_446.png,Caries,0.4432840347290039,"[1851.0762939453125, 586.9024047851562, 1965.3416748046875, 877.3779296875]",train
train_657.png,Caries,0.44325196743011475,"[1148.677490234375, 820.85498046875, 1251.6951904296875, 1133.6357421875]",train
train_148.png,Caries,0.44219574332237244,"[937.2836303710938, 895.806396484375, 1149.6558837890625, 1201.3646240234375]",train
train_389.png,Caries,0.44137656688690186,"[925.614501953125, 335.9356384277344, 1092.1234130859375, 657.271484375]",train
train_575.png,Caries,0.44114863872528076,"[773.066162109375, 405.3013916015625, 904.404541015625, 731.5723876953125]",train
train_165.png,Caries,0.4411207437515259,"[1756.393798828125, 401.57244873046875, 1854.67529296875, 698.9644775390625]",train
train_297.png,Caries,0.4402324855327606,"[718.3694458007812, 319.1782531738281, 877.1471557617188, 644.1255493164062]",train
train_244.png,Caries,0.4398748278617859,"[790.3211669921875, 893.02197265625, 938.4774780273438, 1192.0499267578125]",train
train_109.png,Caries,0.4396817088127136,"[2069.630126953125, 396.3481140136719, 2251.305908203125, 746.5194091796875]",train
ped_cate5_001.png,Deep Caries,0.43961095809936523,"[699.8452758789062, 527.7002563476562, 826.8069458007812, 674.6531372070312]",train
train_11.png,Caries,0.43819889426231384,"[837.0037231445312, 548.3073120117188, 993.099365234375, 865.6500854492188]",train
train_690.png,Caries,0.4381162226200104,"[843.7908325195312, 748.5286865234375, 1069.6336669921875, 1066.0906982421875]",train
ped_cate1_010.png,Caries,0.4378204345703125,"[688.0614624023438, 384.9361267089844, 772.6671142578125, 519.333251953125]",train
train_432.png,Caries,0.4378105700016022,"[1925.77197265625, 626.3952026367188, 2069.126708984375, 910.3027954101562]",train
train_657.png,Caries,0.43776369094848633,"[1809.799072265625, 449.8999938964844, 1944.474853515625, 779.6327514648438]",train
train_267.png,Caries,0.4375563859939575,"[1512.607421875, 355.2690734863281, 1609.1319580078125, 703.8807983398438]",train
train_58.png,Caries,0.436941534280777,"[876.9591674804688, 342.5075988769531, 1023.8793334960938, 657.2656860351562]",train
train_56.png,Caries,0.4365822672843933,"[910.5029907226562, 531.3248291015625, 1062.9705810546875, 855.2954711914062]",train
train_386.png,Caries,0.43589285016059875,"[1923.8424072265625, 508.6018371582031, 2067.594970703125, 792.0313720703125]",train
train_36.png,Caries,0.43584054708480835,"[1548.405517578125, 684.7471923828125, 1740.6922607421875, 958.2984008789062]",train
train_568.png,Caries,0.43570664525032043,"[1176.1082763671875, 707.1776123046875, 1274.9560546875, 1000.6386108398438]",train
train_273.png,Caries,0.4356328845024109,"[867.682861328125, 879.5238037109375, 1101.9542236328125, 1205.62744140625]",train
train_140.png,Caries,0.43464910984039307,"[804.4839477539062, 588.6434326171875, 961.906982421875, 880.3383178710938]",train
train_453.png,Caries,0.4344463050365448,"[1973.3485107421875, 484.8335266113281, 2151.78369140625, 830.3963012695312]",train
train_663.png,Caries,0.43328019976615906,"[1214.8597412109375, 507.0227966308594, 1393.6492919921875, 708.26904296875]",train
train_655.png,Periapical,0.43326228857040405,"[1549.02197265625, 849.2240600585938, 1642.483642578125, 1196.0765380859375]",train
train_335.png,Caries,0.4327760934829712,"[1663.4468994140625, 788.1494750976562, 1896.927734375, 1103.0057373046875]",train
train_591.png,Caries,0.43258097767829895,"[902.916015625, 444.4324645996094, 1104.6929931640625, 769.4989624023438]",train
train_439.png,Caries,0.4323643743991852,"[747.3787841796875, 896.31640625, 960.3063354492188, 1198.198974609375]",train
train_452.png,Caries,0.43222805857658386,"[1047.5552978515625, 469.4333801269531, 1199.2764892578125, 835.937255859375]",train
train_225.png,Deep Caries,0.43213269114494324,"[883.5374145507812, 563.6070556640625, 1039.9407958984375, 865.62353515625]",train
train_688.png,Caries,0.431795209646225,"[1753.237060546875, 622.3280639648438, 2026.0634765625, 934.12451171875]",train
train_43.png,Caries,0.43104371428489685,"[1062.356689453125, 870.9313354492188, 1209.09033203125, 1154.3525390625]",train
train_438.png,Periapical,0.4308108687400818,"[1166.0325927734375, 740.7273559570312, 1251.2196044921875, 994.4307250976562]",train
train_47.png,Caries,0.4305105209350586,"[917.72216796875, 325.397216796875, 1074.8837890625, 668.2289428710938]",train
train_10.png,Caries,0.4304732382297516,"[990.4088745117188, 454.2584533691406, 1110.02294921875, 756.5626831054688]",train
ped_cate1_013.png,Caries,0.4296106994152069,"[775.9309692382812, 397.8662109375, 855.5592041015625, 531.23876953125]",train
train_333.png,Caries,0.42952975630760193,"[750.8771362304688, 413.2791442871094, 890.4148559570312, 699.1737670898438]",train
train_448.png,Impacted,0.4283639192581177,"[1953.4603271484375, 313.187255859375, 2116.015625, 563.2584228515625]",train
train_628.png,Caries,0.42815107107162476,"[813.7490844726562, 350.46533203125, 978.9428100585938, 654.8403930664062]",train
train_529.png,Caries,0.4279647767543793,"[1037.7615966796875, 595.4168090820312, 1143.2471923828125, 900.1680908203125]",train
train_50.png,Caries,0.4276095926761627,"[1903.915771484375, 502.500732421875, 2074.13623046875, 832.4474487304688]",train
train_667.png,Caries,0.427503377199173,"[1753.09521484375, 382.8594665527344, 1910.3134765625, 703.2044067382812]",train
train_170.png,Caries,0.42674684524536133,"[1891.1680908203125, 508.1570129394531, 2060.492431640625, 870.23095703125]",train
train_547.png,Caries,0.4250372648239136,"[824.738037109375, 240.44801330566406, 973.1112670898438, 590.9209594726562]",train
train_556.png,Caries,0.424834281206131,"[855.5411987304688, 462.9127197265625, 1039.97265625, 784.7401123046875]",train
train_283.png,Caries,0.42465126514434814,"[1133.1165771484375, 629.8977661132812, 1255.7763671875, 893.8848266601562]",train
train_703.png,Caries,0.4241867959499359,"[1812.875732421875, 695.11865234375, 2070.233154296875, 970.4131469726562]",train
train_704.png,Caries,0.42379695177078247,"[760.1666259765625, 579.2325439453125, 911.381591796875, 884.7288208007812]",train
train_187.png,Caries,0.423735111951828,"[1787.611572265625, 472.26123046875, 1937.8380126953125, 771.565185546875]",train
train_325.png,Caries,0.42313921451568604,"[794.159423828125, 371.8424987792969, 982.9095458984375, 689.5020751953125]",train
ped_cate3_011.png,Caries,0.4230591356754303,"[1212.0567626953125, 515.8875732421875, 1302.345947265625, 622.237060546875]",train
train_617.png,Caries,0.4229722023010254,"[1074.77978515625, 516.8638916015625, 1191.98876953125, 818.0957641601562]",train
ped_cate3_010.png,Deep Caries,0.42252862453460693,"[617.9041748046875, 536.0889892578125, 745.2702026367188, 685.2742309570312]",train
train_284.png,Impacted,0.4225063621997833,"[768.9832153320312, 487.1622619628906, 959.979248046875, 747.3115844726562]",train
train_481.png,Deep Caries,0.4224948287010193,"[1293.1473388671875, 749.047607421875, 1482.767822265625, 1105.8907470703125]",train
train_10.png,Caries,0.42239758372306824,"[1988.07763671875, 493.37054443359375, 2125.432861328125, 784.5021362304688]",train
train_703.png,Caries,0.4223087430000305,"[1679.0731201171875, 748.4696655273438, 1964.5841064453125, 1052.051513671875]",train
train_386.png,Caries,0.42227765917778015,"[1805.9425048828125, 498.6880187988281, 1939.4471435546875, 791.2041015625]",train
train_679.png,Caries,0.4221285581588745,"[1019.3917236328125, 470.4423828125, 1135.530029296875, 804.457275390625]",train
train_56.png,Caries,0.4218130111694336,"[1047.041015625, 550.3704833984375, 1188.366455078125, 866.23876953125]",train
train_368.png,Caries,0.4213792681694031,"[897.7577514648438, 467.60577392578125, 1031.831787109375, 747.1181030273438]",train
train_78.png,Caries,0.42083561420440674,"[812.1257934570312, 448.25567626953125, 949.5306396484375, 749.0565185546875]",train
train_162.png,Caries,0.42037951946258545,"[1412.518798828125, 399.2961120605469, 1522.8680419921875, 704.6752319335938]",train
train_456.png,Caries,0.4202176630496979,"[1668.6173095703125, 745.8251953125, 1798.305908203125, 1084.0687255859375]",train
train_620.png,Caries,0.4202011823654175,"[854.0289916992188, 366.7379150390625, 1047.956298828125, 696.90576171875]",train
train_359.png,Caries,0.4195364713668823,"[949.5391845703125, 378.6650390625, 1091.3988037109375, 649.9767456054688]",train
train_96.png,Caries,0.419280081987381,"[1997.540283203125, 427.9743957519531, 2153.71875, 756.494384765625]",train
train_159.png,Caries,0.41897791624069214,"[912.4570922851562, 348.0093994140625, 1075.4658203125, 619.0444946289062]",train
ped_cate4_003.png,Caries,0.418533056974411,"[1209.565185546875, 501.3625183105469, 1332.043212890625, 651.4291381835938]",train
train_70.png,Caries,0.4183243215084076,"[1624.4681396484375, 356.2582092285156, 1734.060302734375, 670.4228515625]",train
train_110.png,Caries,0.41808322072029114,"[1838.059814453125, 340.1619873046875, 1989.28173828125, 609.1862182617188]",train
train_517.png,Caries,0.4179503917694092,"[832.1845092773438, 563.6178588867188, 996.212890625, 873.8981323242188]",train
train_327.png,Caries,0.4178871810436249,"[627.5422973632812, 274.30731201171875, 718.3692626953125, 476.1263122558594]",train
train_27.png,Caries,0.41725918650627136,"[1849.0982666015625, 340.1312561035156, 2019.0767822265625, 656.5623779296875]",train
train_267.png,Caries,0.4170733392238617,"[1156.3870849609375, 251.88775634765625, 1270.23681640625, 666.30078125]",train
train_159.png,Caries,0.41637587547302246,"[1788.2210693359375, 254.086181640625, 1934.40966796875, 570.2772827148438]",train
train_244.png,Caries,0.4162125885486603,"[1744.5433349609375, 573.142822265625, 1898.476318359375, 862.4967041015625]",train
train_18.png,Caries,0.41599535942077637,"[1928.6136474609375, 452.5169982910156, 2072.47119140625, 780.2332153320312]",train
train_704.png,Caries,0.4159715175628662,"[1818.1312255859375, 531.8622436523438, 1923.4393310546875, 860.0645141601562]",train
ped_cate5_001.png,Deep Caries,0.41542932391166687,"[807.9910888671875, 554.5254516601562, 883.14013671875, 678.4063110351562]",train
train_210.png,Caries,0.41507500410079956,"[843.4736938476562, 425.8500061035156, 983.1414184570312, 709.88818359375]",train
train_496.png,Caries,0.41501644253730774,"[907.0880126953125, 775.2318725585938, 1182.4161376953125, 1046.5645751953125]",train
train_280.png,Deep Caries,0.41495975852012634,"[754.6762084960938, 726.3355102539062, 894.9028930664062, 848.1119384765625]",train
train_395.png,Caries,0.4149441123008728,"[1003.5824584960938, 426.6051330566406, 1178.4169921875, 789.8834838867188]",train
train_511.png,Caries,0.4148443043231964,"[2022.0474853515625, 522.7466430664062, 2172.8994140625, 820.13427734375]",train
train_676.png,Caries,0.4147920310497284,"[684.8850708007812, 402.1618957519531, 890.697021484375, 720.4840087890625]",train
ped_cate5_009.png,Caries,0.4144628942012787,"[704.8662719726562, 523.7659912109375, 813.7410278320312, 673.4981079101562]",train
train_12.png,Caries,0.4140776991844177,"[1947.0321044921875, 484.2490539550781, 2117.375732421875, 814.14697265625]",train
train_563.png,Caries,0.4139815866947174,"[1798.3612060546875, 366.5671691894531, 1951.281982421875, 696.1865234375]",train
train_433.png,Caries,0.4139372408390045,"[766.4209594726562, 673.8228149414062, 1062.6024169921875, 947.716796875]",train
train_296.png,Impacted,0.4138813614845276,"[1858.1741943359375, 435.950927734375, 2069.430908203125, 695.5358276367188]",train
train_5.png,Caries,0.41354939341545105,"[856.9012451171875, 511.4017333984375, 1000.5968627929688, 813.99560546875]",train
train_511.png,Caries,0.4132499098777771,"[1897.9400634765625, 541.6196899414062, 2043.057373046875, 850.5928955078125]",train
train_88.png,Caries,0.41301488876342773,"[1857.631591796875, 843.8942260742188, 2056.638427734375, 1178.4300537109375]",train
train_278.png,Caries,0.41299131512641907,"[918.5371704101562, 279.1480712890625, 1064.92578125, 568.6417846679688]",train
train_529.png,Caries,0.41174939274787903,"[1752.869140625, 896.6275024414062, 1927.8388671875, 1221.1142578125]",train
train_284.png,Caries,0.4117180109024048,"[981.6455688476562, 972.1609497070312, 1175.2720947265625, 1189.3623046875]",train
ped_cate2_008.png,Caries,0.4116125702857971,"[688.0947875976562, 523.6497802734375, 811.8280639648438, 679.4555053710938]",train
train_218.png,Caries,0.41109558939933777,"[1690.8560791015625, 468.5013427734375, 1791.7928466796875, 765.2024536132812]",train
train_361.png,Caries,0.4106321930885315,"[1827.1763916015625, 481.82769775390625, 1970.6004638671875, 799.8291625976562]",train
train_45.png,Caries,0.41058266162872314,"[1771.857421875, 441.20672607421875, 1915.9803466796875, 741.9654541015625]",train
train_126.png,Caries,0.4101947844028473,"[1950.8463134765625, 486.7129821777344, 2106.675537109375, 786.3128051757812]",train
train_159.png,Periapical,0.40988022089004517,"[1473.774169921875, 662.271484375, 1557.8436279296875, 973.0769653320312]",train
train_534.png,Caries,0.4096786677837372,"[2000.55517578125, 895.1267700195312, 2230.52734375, 1171.01806640625]",train
train_356.png,Caries,0.40946173667907715,"[958.9116821289062, 414.32757568359375, 1100.4554443359375, 728.7789916992188]",train
train_146.png,Caries,0.4093688130378723,"[1284.1351318359375, 293.4078369140625, 1380.2408447265625, 515.4865112304688]",train
train_448.png,Impacted,0.40924981236457825,"[2015.820068359375, 598.7100219726562, 2199.97314453125, 841.390380859375]",train
train_257.png,Caries,0.40871456265449524,"[921.4105834960938, 354.36016845703125, 1081.8897705078125, 664.0017700195312]",train
ped_cate2_012.png,Caries,0.40864741802215576,"[1218.7489013671875, 336.92608642578125, 1337.5740966796875, 464.8017578125]",train
train_650.png,Caries,0.4086054563522339,"[893.6680297851562, 836.9734497070312, 1096.271484375, 1165.3719482421875]",train
train_618.png,Caries,0.40850645303726196,"[1768.4439697265625, 428.2926940917969, 1941.7413330078125, 732.14501953125]",train
train_267.png,Caries,0.40849435329437256,"[1308.255859375, 358.6736145019531, 1421.6541748046875, 697.0339965820312]",train
train_309.png,Caries,0.40800321102142334,"[1028.4044189453125, 514.5556640625, 1186.645751953125, 837.97119140625]",train
train_568.png,Caries,0.4079456031322479,"[809.10546875, 405.6748962402344, 951.3632202148438, 681.54931640625]",train
ped_cate5_011.png,Deep Caries,0.4077291190624237,"[603.93896484375, 305.3536682128906, 715.0328369140625, 446.5786437988281]",train
train_421.png,Caries,0.40767914056777954,"[1022.333251953125, 353.4039001464844, 1166.2152099609375, 658.3212890625]",train
train_159.png,Caries,0.407519668340683,"[1330.7657470703125, 369.0335998535156, 1421.3292236328125, 662.887939453125]",train
train_520.png,Impacted,0.40742868185043335,"[724.3405151367188, 604.1893310546875, 915.43212890625, 851.3580322265625]",train
train_270.png,Caries,0.4066151976585388,"[803.4619140625, 887.2719116210938, 1067.0911865234375, 1150.658203125]",train
train_170.png,Caries,0.40660667419433594,"[1771.774169921875, 550.5450439453125, 1906.8531494140625, 870.1034545898438]",train
ped_cate4_003.png,Caries,0.40573498606681824,"[1177.6947021484375, 373.7538146972656, 1249.3154296875, 498.9216003417969]",train
train_121.png,Caries,0.4056444764137268,"[808.7236938476562, 807.7489624023438, 1118.1903076171875, 1068.3509521484375]",train
train_231.png,Caries,0.4054325222969055,"[783.5289306640625, 434.5374755859375, 916.8497924804688, 728.496826171875]",train
train_657.png,Caries,0.4051870107650757,"[690.6041259765625, 756.9908447265625, 946.2704467773438, 993.066650390625]",train
train_10.png,Caries,0.4050808250904083,"[854.829345703125, 457.0592956542969, 1015.2874755859375, 762.8467407226562]",train
train_275.png,Caries,0.4046880304813385,"[851.2905883789062, 543.861328125, 1005.8504028320312, 856.0120849609375]",train
train_609.png,Caries,0.40456002950668335,"[901.0108642578125, 320.500732421875, 1046.8997802734375, 651.1492919921875]",train
train_507.png,Caries,0.40439268946647644,"[1886.450439453125, 340.03887939453125, 2053.312744140625, 649.30419921875]",train
train_640.png,Caries,0.4043882191181183,"[1951.5213623046875, 451.6686706542969, 2078.889892578125, 721.7780151367188]",train
train_614.png,Caries,0.4042859971523285,"[2038.9071044921875, 551.99609375, 2189.425048828125, 845.98876953125]",train
train_210.png,Caries,0.4041565954685211,"[1816.35693359375, 438.2860412597656, 1952.25732421875, 740.33203125]",train
